76226	15.000000	5000	5000	500
0	30762	15	3440
0	201276	15	3440
0	1326535	15	16734
0	1656761	15	3975
0	1722122	15	3975
0	1761303	15	8777
0	1769357	15	3922
0	1770848	15	3911
0	1826838	15	5207
0	1841357	15	8912
0	2220100	15	4049
0	2448556	15	10007
0	2615116	15	12843
0	2854199	15	6966
0	2859349	15	11342
0	3350807	15	10899
0	3411611	15	5864
0	3939666	15	9385
0	4255901	15	13496
0	4271784	15	5962
0	4285202	15	13984
0	4292085	15	11671
0	4562320	15	16111
0	4696826	15	745
0	4737920	15	6461
0	4737926	15	6461
0	4737932	15	6461
0	4810554	15	2112
0	4890157	15	16786
0	4992918	15	11047
0	5026543	15	3473
0	5148457	15	10623
0	5314483	15	9950
0	5516490	15	10633
0	5633681	15	1406
0	5710343	15	5002
0	6709551	15	6851
0	6713378	15	3911
0	6713389	15	3922
0	6789995	15	16111
0	7175409	15	5732
0	7313699	15	1107
0	7378533	15	2643
0	7712403	15	8683
0	7791647	15	203
0	7795756	15	5776
0	7896622	15	7662
0	7957775	15	1560
0	7970045	15	13412
0	8144007	15	18049
0	8173657	15	8777
0	8303664	15	3911
0	8303675	15	3922
0	8354972	15	7585
0	8395774	15	6461
0	8428043	15	97
0	8472970	15	10499
0	8536508	15	3128
0	8657413	15	6658
0	8657415	15	6660
0	8749077	15	3359
0	8816287	15	11708
0	8981795	15	10007
0	9132869	15	201
0	9132870	15	202
0	9134804	15	3458
0	9204766	15	10007
0	9304094	15	16454
0	9327289	15	18158
0	9415005	15	15308
0	9510109	15	7136
0	9574733	15	13984
0	9574735	15	13986
0	9630131	15	18074
0	9630470	15	6819
0	9653186	15	7037
0	9774365	15	3911
0	9774376	15	3922
0	9790192	15	18599
0	9896970	15	4123
0	9927366	15	8665
0	9930898	15	8777
0	9935441	15	16734
0	10001912	15	8683
0	10019312	15	8665
0	10103713	15	8683
0	10145284	15	5303
0	10152608	15	3922
0	10203262	15	3911
0	10228234	15	17540
0	10278865	15	3552
0	10283983	15	11239
0	10319837	15	5018
0	10340643	15	3911
0	10340654	15	3922
0	10342461	15	16970
0	10443648	15	7506
0	10521084	15	206
0	10587448	15	4196
0	10686449	15	1303
0	10779160	15	201
0	10821509	15	2092
0	10882608	15	8707
0	10882609	15	8708
0	10903294	15	16111
0	11064467	15	4049
0	11083490	15	4049
0	11102599	15	16110
0	11107536	15	18661
0	11163121	15	3975
0	11179939	15	8626
0	11195558	15	18390
0	11266365	15	16110
0	11435978	15	7481
0	11471247	15	12298
0	11500671	15	10256
0	11536978	15	7231
0	11630698	15	7488
0	11851720	15	10286
0	11891876	15	4092
0	11945456	15	16734
0	12033791	15	3911
0	12033802	15	3922
0	12286879	15	14273
0	12310111	15	3975
0	12459100	15	13309
0	12503946	15	5194
0	12591158	15	8125
0	12596890	15	7044
0	12755333	15	4049
0	12762986	15	3911
0	13076707	15	17195
0	13178287	15	17195
0	13262266	15	17195
0	13407082	15	294
0	13486390	15	10007
0	13504651	15	4049
0	13565091	15	12393
0	13641656	15	18628
0	13684839	15	16111
0	13689467	15	3666
0	13777550	15	16920
0	13925122	15	15221
0	13952101	15	2198
0	14065494	15	201
0	14204205	15	206
0	14255783	15	344
0	14261382	15	8594
0	14320988	15	13616
0	14337360	15	123
0	15102237	15	10512
0	15139666	15	6461
0	15139672	15	6461
0	15175435	15	13984
0	15191375	15	15590
0	15279902	15	3975
0	15519863	15	3978
0	15662049	15	4897
0	15662050	15	4898
0	15673372	15	2847
0	15690760	15	16588
0	15826804	15	8777
0	15841759	15	7481
0	15851130	15	1107
0	16000195	15	3666
0	16229075	15	14953
0	16272265	15	8683
0	16559434	15	2643
0	16596782	15	14910
0	16744173	15	7488
0	17172494	15	8777
0	17320986	15	9987
0	17326342	15	8214
0	17493993	15	7496
0	17651063	15	15289
0	17704906	15	16941
0	17801575	15	4977
0	18035747	15	17240
0	18191984	15	4941
0	18681896	15	8756
0	18808246	15	6497
0	18822101	15	3440
0	18872900	15	6622
0	19114417	15	15104
0	19309217	15	7890
0	19598912	15	1107
0	19604052	15	201
0	19670142	15	491
0	19739089	15	11698
0	19910541	15	768
0	20231615	15	201
0	20523242	15	7496
0	20678902	15	11905
0	20780664	15	11109
0	20836203	15	7488
0	20844548	15	9398
0	20855886	15	2039
0	20902607	15	16979
0	21029081	15	8664
0	21150925	15	4070
0	21170296	15	3666
0	21244825	15	15600
0	21354149	15	5756
0	21467068	15	11056
0	21623634	15	3410
0	21662338	15	9022
0	21806166	15	4902
0	21843824	15	8777
0	21982405	15	3922
0	21991930	15	3922
0	22026458	15	16111
0	22119162	15	246
0	22148362	15	4745
0	22333117	15	9782
0	22661336	15	4855
0	22694349	15	344
0	22769904	15	11980
0	22940178	15	11346
0	22975036	15	3975
0	22993751	15	8207
0	23049127	15	4095
0	23059507	15	16838
0	23131750	15	8665
0	23208096	15	15340
0	23267525	15	13986
0	23299741	15	15982
0	23485348	15	9770
0	23689759	15	12296
0	23758338	15	8665
0	23768411	15	3911
0	23860279	15	17629
0	24004932	15	1107
0	24129230	15	1588
0	24242304	15	15221
0	24369899	15	1569
0	24395236	15	9157
0	24413235	15	6956
0	24734164	15	16111
0	24742943	15	8665
0	24784562	15	1282
0	24861137	15	978
0	24866494	15	18658
0	24881861	15	16111
0	24890058	15	10012
0	24928012	15	3766
0	24935696	15	13252
0	25092808	15	175
0	25101379	15	8214
0	25144152	15	947
0	25208576	15	4299
0	25245384	15	9471
0	25366896	15	16545
0	25455185	15	2613
0	25558752	15	9950
0	25631547	15	18352
0	25964671	15	16734
0	26239529	15	8777
0	26262279	15	4092
0	26429094	15	4049
0	26448386	15	7481
0	26534257	15	488
0	26585814	15	8683
0	26608550	15	16111
0	26652178	15	16111
0	26684509	15	8683
0	26871802	15	4049
0	26901268	15	14260
0	26962451	15	1548
0	26981000	15	18658
0	27123816	15	8905
0	27144132	15	17017
0	27158733	15	3922
0	27210262	15	5322
0	27283110	15	4092
0	27396744	15	947
0	27419969	15	8665
0	27546121	15	15819
0	27719942	15	3975
0	27762505	15	4220
0	27779056	15	4261
0	27781050	15	12406
0	27794943	15	7488
0	27813903	15	13617
0	27986481	15	8683
0	28104400	15	4092
0	28129810	15	4049
0	28238735	15	16110
0	28378851	15	13399
0	28408703	15	8626
0	28454341	15	8665
0	28565790	15	4196
0	28652060	15	3666
0	28681429	15	7032
0	28709774	15	8594
0	28729052	15	8665
0	28742820	15	6422
0	28773166	15	7488
0	29060385	15	14253
0	29156154	15	3911
0	29156165	15	3922
0	29188821	15	16111
0	29341577	15	488
0	29362683	15	7237
0	29415075	15	10899
0	29600162	15	5153
0	29692525	15	7919
0	29872524	15	12865
0	30053723	15	14392
0	30069984	15	14799
0	30625409	15	18658
0	30752807	15	1051
0	30843470	15	8705
0	30843471	15	8706
0	30843472	15	8707
0	30843473	15	8708
0	30916212	15	8665
0	30971476	15	344
0	31096059	15	4745
0	31122769	15	3975
0	31222092	15	7481
0	31336589	15	7496
0	31446514	15	16838
0	31487355	15	6461
0	31487361	15	6461
0	31751453	15	13844
0	31862061	15	16337
0	31887096	15	15221
0	32102116	15	954
0	32216937	15	10793
0	32289739	15	16111
0	32447038	15	8665
0	32453229	15	15715
0	32632066	15	8665
0	32710421	15	16734
0	32827566	15	8683
0	32957762	15	4049
0	33020183	15	14654
0	33130706	15	129
0	33193064	15	17540
0	33344003	15	9189
0	33377042	15	7261
0	33531965	15	17215
0	33571776	15	3645
0	33628468	15	3911
0	33631121	15	12296
0	33706797	15	729
0	33818841	15	329
0	33850837	15	15982
0	34028033	15	10692
0	34080369	15	8178
0	34301119	15	15245
0	34399571	15	8589
0	34428828	15	5792
0	34463959	15	8284
0	34531513	15	13875
0	34916029	15	3389
0	34916030	15	3390
0	34917707	15	6474
0	34994642	15	10692
0	35092461	15	7488
0	35110960	15	12298
0	35204092	15	18082
0	35235701	15	9146
0	35316921	15	3911
0	35316932	15	3922
0	35370972	15	8177
0	35449238	15	3560
0	35456294	15	13563
0	35678575	15	18062
0	35687230	15	8097
0	35693004	15	15553
0	35826075	15	10516
0	35905646	15	16838
0	35959904	15	18049
0	36013247	15	1550
0	36060071	15	15238
0	36465777	15	11862
0	36496947	15	8651
0	36538839	15	7481
0	36751833	15	6216
0	37121283	15	1571
0	37180710	15	9066
0	37181453	15	4749
0	37222040	15	3234
0	37473023	15	8214
0	37551605	15	9251
0	37642530	15	491
0	37983734	15	3911
0	38294070	15	14253
0	38358221	15	7828
0	38409568	15	8476
0	38434355	15	13880
0	38435007	15	3291
0	38469435	15	17029
0	38498494	15	9770
0	38590970	15	16734
0	38618794	15	8214
0	39013848	15	8650
0	39082563	15	9845
0	39082564	15	9846
0	39178202	15	13447
0	39211809	15	4049
0	39255434	15	8479
0	39478159	15	8756
0	39579170	15	13412
0	39721471	15	7585
0	39813172	15	7773
0	39856333	15	5322
0	39945476	15	8683
0	39989784	15	6464
0	40013648	15	16314
0	40088328	15	16111
0	40149675	15	4049
0	40288150	15	4092
0	40452921	15	9016
0	40480557	15	1234
0	40513998	15	789
0	40670802	15	7481
0	40698173	15	3922
0	40713406	15	2119
0	40819563	15	8836
0	40890348	15	7488
0	40946373	15	9970
0	40947064	15	17022
0	41112142	15	14734
0	41212329	15	362
0	41213614	15	11268
0	41306504	15	16202
0	41828227	15	9799
0	42006471	15	16727
0	42129848	15	3094
0	42214185	15	3975
0	42374820	15	8665
0	42391596	15	15748
0	42493726	15	4299
0	42580310	15	12178
0	42687367	15	8683
0	42733288	15	7481
0	42775131	15	14056
0	42863193	15	14687
0	43089620	15	12393
0	43307946	15	1476
0	43570157	15	5096
0	43574364	15	9970
0	43630032	15	6722
0	43723825	15	7481
0	43779162	15	7488
0	43797732	15	13252
0	43960493	15	15810
0	44062269	15	1458
0	44083298	15	13447
0	44083300	15	13449
0	44199369	15	4092
0	44199372	15	4095
0	44216386	15	8756
0	44216822	15	18204
0	44269987	15	6097
0	44272886	15	13984
0	44277542	15	11525
0	44471154	15	10286
0	44599138	15	15418
0	44936519	15	4049
0	45064172	15	18464
0	45227436	15	3057
0	45417902	15	4736
0	45429324	15	4049
0	45508383	15	15046
0	45627762	15	8101
0	45699663	15	1093
0	45708962	15	4049
0	45736459	15	2897
0	45795680	15	7488
0	45805877	15	826
0	45896244	15	7481
0	45985003	15	1107
0	45999050	15	6540
0	46146571	15	13883
0	46305786	15	13984
0	46305788	15	13986
0	46415085	15	8683
0	46495722	15	14590
0	46675963	15	6461
0	46760266	15	16941
0	46855971	15	10241
0	46906599	15	4874
0	47026930	15	7481
0	47033885	15	4385
0	47076890	15	521
0	47233859	15	1357
0	47315432	15	8683
0	47328252	15	8683
0	47526766	15	16745
0	47528186	15	8254
0	47958546	15	3975
0	48176814	15	6440
0	48250969	15	17496
0	48353177	15	12483
0	48433477	15	14396
0	48468303	15	18343
0	48600068	15	9552
0	48899632	15	5502
0	48946626	15	1399
0	49248278	15	14631
0	49278550	15	621
0	49405039	15	2706
0	49417902	15	11239
0	49464012	15	3639
0	49493811	15	1560
0	49517978	15	5401
0	49518696	15	10543
0	49624630	15	1305
0	49624631	15	1306
0	49777330	15	15901
0	50099532	15	4092
0	50124209	15	9461
0	50134088	15	15236
0	50247638	15	7585
0	50458668	15	5312
0	50461574	15	10195
0	50493782	15	8957
0	50582548	15	17426
0	50645384	15	2678
0	50654703	15	1560
0	50671737	15	14253
0	50698812	15	7585
0	50793641	15	138
0	50839419	15	16937
0	50921240	15	1710
0	50923840	15	2829
0	51024822	15	16941
0	51028452	15	16360
0	51049359	15	4661
0	51063532	15	717
0	51102583	15	6015
0	51123861	15	18420
0	51164167	15	3975
0	51351073	15	8756
0	51376767	15	11229
0	51421779	15	13855
0	51541059	15	4049
0	51645916	15	15982
0	51677974	15	6978
0	51763496	15	6461
0	51770451	15	1550
0	51796421	15	16111
0	51814678	15	12111
0	51850782	15	104
0	51899039	15	10602
0	51963582	15	11480
0	52074137	15	4092
0	52081610	15	10652
0	52085359	15	16835
0	52132204	15	7488
0	52269194	15	8665
0	52441967	15	3911
0	52441978	15	3922
0	52570306	15	16111
0	52600227	15	8626
0	52616691	15	7481
0	52666454	15	4195
0	52716703	15	7845
0	52718873	15	3911
0	52718884	15	3922
